state,zipcode,city,agegroup,gender,employment,occupation,template,spanish,extra_qualifs,internshipflag,customerservice,cpr,techskills,wpm,grammar,college,employeemonth,volunteer,skill,callback,adtitle,type
Michigan,1,birmingham,1,1,0,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0,wireless sales associate hourly commissions,Y
Michigan,3,birmingham,3,1,0,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0,wireless sales associate hourly commissions,OBE
Illinois,1,chicago,1,1,1,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0, part time visual merchandising associate at pottery barn,Y
Illinois,3,chicago,2,1,1,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0, part time visual merchandising associate at pottery barn,MH
Illinois,2,chicago,2,1,1,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,0, part time visual merchandising associate at pottery barn,MB
North Carolina,1,charlotte,2,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,receptionist,ML
North Carolina,3,charlotte,1,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,receptionist,Y
North Carolina,2,charlotte,2,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,receptionist,MH
California,1,los angeles,3,1,0,admin, C,1,0,0,0,0,0,1,0,1,1,1,1,0, admin asst needed for solar company,OH
California,2,los angeles,1,1,0,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, admin asst needed for solar company,Y
California,3,los angeles,3,1,0,admin, B,1,0,0,0,0,0,1,1,0,1,1,1,0, admin asst needed for solar company,OBE
North Carolina,1,charlotte,2,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,full time administrative assistant,ML
North Carolina,2,charlotte,2,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,full time administrative assistant,MH
North Carolina,3,charlotte,1,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,full time administrative assistant,Y
New York,3,new york,1,0,1,sales, B,1,1,0,0,0,0,0,1,1,0,1,1,0,h&m is hiring for the new global flagship,Y
New York,2,new york,3,0,1,sales, A,0,1,0,1,0,0,0,1,1,0,1,1,0,h&m is hiring for the new global flagship,OBL
New York,1,new york,3,0,1,sales, C,0,1,0,1,0,0,0,0,1,1,1,1,0,h&m is hiring for the new global flagship,OBE
Arizona,3,phoenix,2,0,0,security, C,0,0,0,0,0,0,0,0,0,0,0,0,0,part time courtesy patrol,MH
Arizona,1,phoenix,1,0,0,security, A,0,0,0,0,0,0,0,0,0,0,0,0,0,part time courtesy patrol,Y
Arizona,2,phoenix,2,0,0,security, B,0,0,0,0,0,0,0,0,0,0,0,0,0,part time courtesy patrol,MB
New York,1,new york,1,0,1,security, B,0,0,0,0,0,0,0,0,0,0,0,0,1,retail store security,Y
New York,3,new york,3,0,1,security, C,0,0,0,0,0,0,0,0,0,0,0,0,0,retail store security,OBE
New York,2,new york,3,0,1,security, A,0,0,0,0,0,0,0,0,0,0,0,0,0,retail store security,OH
California,1,los angeles,3,1,0,admin, C,1,0,0,0,0,0,1,0,1,1,1,1,0, casket company seeking p t office assistant,OH
California,3,los angeles,3,1,0,admin, B,1,0,0,0,0,0,1,1,0,1,1,1,0, casket company seeking p t office assistant,OBE
California,2,los angeles,1,1,0,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, casket company seeking p t office assistant,Y
Michigan,1,birmingham,3,0,1,security, A,0,0,0,0,0,0,0,0,0,0,0,0,0,security alarm technician,OH
Michigan,3,birmingham,3,0,1,security, B,0,0,0,0,0,0,0,0,0,0,0,0,0,security alarm technician,OL
Michigan,2,birmingham,1,0,1,security, C,0,0,0,0,0,0,0,0,0,0,0,0,0,security alarm technician,Y
Michigan,2,birmingham,2,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,1,receptionist needed,ML
Michigan,3,birmingham,3,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,1,receptionist needed,OBL
Michigan,1,birmingham,1,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,1,receptionist needed,Y
New York,1,new york,3,0,1,sales, C,0,1,0,1,0,0,0,0,1,1,1,1,0,fashion retail ft floor supervisors pt sales associates,OBE
New York,3,new york,1,0,1,sales, B,1,1,0,0,0,0,0,1,1,0,1,1,0,fashion retail ft floor supervisors pt sales associates,Y
New York,2,new york,3,0,1,sales, A,0,1,0,1,0,0,0,1,1,0,1,1,0,fashion retail ft floor supervisors pt sales associates,OBL
California,3,los angeles,3,1,0,admin, B,1,0,0,0,0,0,1,1,0,1,1,1,0, administrative assistant,OBE
California,2,los angeles,1,1,0,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, administrative assistant,Y
California,1,los angeles,3,1,0,admin, C,1,0,0,0,0,0,1,0,1,1,1,1,0, administrative assistant,OH
New York,3,new york,1,0,1,sales, B,1,1,0,0,0,0,0,1,1,0,1,1,1, tired of working every night & weekends?,Y
New York,2,new york,3,0,1,sales, A,0,1,0,1,0,0,0,1,1,0,1,1,1, tired of working every night & weekends?,OBL
New York,1,new york,3,0,1,sales, C,0,1,0,1,0,0,0,0,1,1,1,1,1, tired of working every night & weekends?,OBE
Massachusetts,2,boston,3,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,dental front office coordinator,OBE
Massachusetts,1,boston,1,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,dental front office coordinator,Y
Massachusetts,3,boston,2,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,dental front office coordinator,MH
Arizona,3,phoenix,2,0,0,security, C,0,0,0,0,0,0,0,0,0,0,0,0,0,armed security guard,MH
Arizona,2,phoenix,2,0,0,security, B,0,0,0,0,0,0,0,0,0,0,0,0,1,armed security guard,MB
Arizona,1,phoenix,1,0,0,security, A,0,0,0,0,0,0,0,0,0,0,0,0,1,armed security guard,Y
New York,3,new york,1,0,1,sales, B,1,1,0,0,0,0,0,1,1,0,1,1,0,full time sales associate,Y
New York,2,new york,3,0,1,sales, A,0,1,0,1,0,0,0,1,1,0,1,1,0,full time sales associate,OBL
New York,1,new york,3,0,1,sales, C,0,1,0,1,0,0,0,0,1,1,1,1,0,full time sales associate,OBE
New York,3,new york,1,0,1,sales, B,1,1,0,0,0,0,0,1,1,0,1,1,0,jack rogers is seeking part time key holder's,Y
New York,2,new york,3,0,1,sales, A,0,1,0,1,0,0,0,1,1,0,1,1,0,jack rogers is seeking part time key holder's,OBL
New York,1,new york,3,0,1,sales, C,0,1,0,1,0,0,0,0,1,1,1,1,0,jack rogers is seeking part time key holder's,OBE
Massachusetts,1,boston,1,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,part time office administrator office support,Y
Massachusetts,2,boston,3,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,part time office administrator office support,OBE
Massachusetts,3,boston,2,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,part time office administrator office support,MH
California,3,los angeles,3,1,0,admin, B,1,0,0,0,0,0,1,1,0,1,1,1,0, administrative assistant,OBE
California,1,los angeles,3,1,0,admin, C,1,0,0,0,0,0,1,0,1,1,1,1,1,administrative assistant,OH
California,2,los angeles,1,1,0,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, administrative assistant,Y
Utah,2,salt lake city,1,1,0,admin, B,1,1,0,0,0,0,1,1,0,0,1,1,1,admin assistant,Y
Utah,3,salt lake city,3,1,0,admin, A,1,1,0,0,0,0,0,1,1,1,0,1,1,admin assistant,OL
Utah,1,salt lake city,2,1,0,admin, C,1,0,0,0,0,0,1,1,1,1,0,1,0, admin assistant,ML
California,2,los angeles,1,1,0,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, administrative assistant,Y
California,1,los angeles,3,1,0,admin, C,1,0,0,0,0,0,1,0,1,1,1,1,0, administrative assistant,OH
California,3,los angeles,3,1,0,admin, B,1,0,0,0,0,0,1,1,0,1,1,1,0, administrative assistant,OBE
Texas,2,houston,1,0,1,security, C,1,1,0,0,1,0,0,0,1,0,1,1,1,security officers immediate openings,Y
Texas,1,houston,2,0,1,security, B,1,1,0,0,1,0,0,1,1,0,0,1,1,security officers immediate openings,MH
Texas,3,houston,2,0,1,security, A,0,1,0,0,1,0,0,1,1,0,1,1,1,security officers immediate openings,ML
New York,3,new york,3,0,1,security, C,0,0,0,0,0,0,0,0,0,0,0,0,0,residential medical security,OBE
New York,2,new york,3,0,1,security, A,0,0,0,0,0,0,0,0,0,0,0,0,0,residential medical security,OH
New York,1,new york,1,0,1,security, B,0,0,0,0,0,0,0,0,0,0,0,0,0,residential medical security,Y
Massachusetts,2,boston,3,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,front desk receptionist,OBE
Massachusetts,3,boston,2,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,front desk receptionist,MH
Massachusetts,1,boston,1,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,front desk receptionist,Y
Florida,1,miami,1,0,0,security, C,0,0,0,0,0,0,0,0,0,0,0,0,0,front desk concierge,Y
Florida,3,miami,2,0,0,security, B,0,0,0,0,0,0,0,0,0,0,0,0,1,front desk concierge,ML
Florida,2,miami,3,0,0,security, A,0,0,0,0,0,0,0,0,0,0,0,0,0,front desk concierge,OBL
California,3,los angeles,3,1,0,admin, B,1,0,0,0,0,0,1,1,0,1,1,1,0, receptionist office assistant,OBE
California,2,los angeles,1,1,0,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, receptionist office assistant,Y
California,1,los angeles,3,1,0,admin, C,1,0,0,0,0,0,1,0,1,1,1,1,0, receptionist office assistant,OH
Texas,3,houston,2,0,1,security, A,0,1,0,0,1,0,0,1,1,0,1,1,1,houston professional guards needed,ML
Texas,2,houston,1,0,1,security, C,1,1,0,0,1,0,0,0,1,0,1,1,1,houston professional guards needed,Y
Texas,1,houston,2,0,1,security, B,1,1,0,0,1,0,0,1,1,0,0,1,0,houston professional guards needed,MH
Arizona,1,phoenix,1,0,0,security, A,0,0,0,0,0,0,0,0,0,0,0,0,1, now hiring experienced retail loss prevention agents,Y
Arizona,3,phoenix,2,0,0,security, C,0,0,0,0,0,0,0,0,0,0,0,0,1, now hiring experienced retail loss prevention agents,MH
Arizona,2,phoenix,2,0,0,security, B,0,0,0,0,0,0,0,0,0,0,0,0,1, now hiring experienced retail loss prevention agents,MB
Arizona,3,phoenix,2,0,0,security, C,0,0,0,0,0,0,0,0,0,0,0,0,0,hiring loss prevention agents & roving patrol drivers,MH
Arizona,1,phoenix,1,0,0,security, A,0,0,0,0,0,0,0,0,0,0,0,0,0,hiring loss prevention agents & roving patrol drivers,Y
Arizona,2,phoenix,2,0,0,security, B,0,0,0,0,0,0,0,0,0,0,0,0,0,hiring loss prevention agents & roving patrol drivers,MB
Illinois,3,chicago,2,1,1,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,1,insurance staff associate join our team,MH
Illinois,1,chicago,1,1,1,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,1,insurance staff associate join our team,Y
Illinois,2,chicago,2,1,1,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,0, insurance staff associate join our team,MB
California,3,los angeles,3,1,0,admin, B,1,0,0,0,0,0,1,1,0,1,1,1,0, admin asst accounting asst,OBE
California,2,los angeles,1,1,0,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, admin asst accounting asst,Y
California,1,los angeles,3,1,0,admin, C,1,0,0,0,0,0,1,0,1,1,1,1,0, admin asst accounting asst,OH
California,3,los angeles,3,1,0,admin, B,1,0,0,0,0,0,1,1,0,1,1,1,0, administrative assistant real estate office,OBE
California,2,los angeles,1,1,0,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, administrative assistant real estate office,Y
California,1,los angeles,3,1,0,admin, C,1,0,0,0,0,0,1,0,1,1,1,1,0, administrative assistant real estate office,OH
California,3,los angeles,3,1,0,admin, B,1,0,0,0,0,0,1,1,0,1,1,1,0, administrative assistant real estate firm,OBE
California,2,los angeles,1,1,0,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, administrative assistant real estate firm,Y
California,1,los angeles,3,1,0,admin, C,1,0,0,0,0,0,1,0,1,1,1,1,0, administrative assistant real estate firm,OH
California,2,los angeles,1,1,0,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, office assistant part time,Y
California,1,los angeles,3,1,0,admin, C,1,0,0,0,0,0,1,0,1,1,1,1,0, office assistant part time,OH
California,3,los angeles,3,1,0,admin, B,1,0,0,0,0,0,1,1,0,1,1,1,0, office assistant part time,OBE
California,3,los angeles,3,1,0,admin, B,1,0,0,0,0,0,1,1,0,1,1,1,0, administrative assistant,OBE
California,2,los angeles,1,1,0,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, administrative assistant,Y
California,1,los angeles,3,1,0,admin, C,1,0,0,0,0,0,1,0,1,1,1,1,0, administrative assistant,OH
California,1,los angeles,3,1,0,admin, C,1,0,0,0,0,0,1,0,1,1,1,1,0, secretary office administration,OH
California,2,los angeles,1,1,0,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, secretary office administration,Y
California,3,los angeles,3,1,0,admin, B,1,0,0,0,0,0,1,1,0,1,1,1,0, secretary office administration,OBE
California,2,los angeles,1,1,0,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, administrative assistant wanted,Y
California,3,los angeles,3,1,0,admin, B,1,0,0,0,0,0,1,1,0,1,1,1,0, administrative assistant wanted,OBE
California,1,los angeles,3,1,0,admin, C,1,0,0,0,0,0,1,0,1,1,1,1,0, administrative assistant wanted,OH
California,1,los angeles,3,1,0,admin, C,1,0,0,0,0,0,1,0,1,1,1,1,0, receptionist admin assistant,OH
California,2,los angeles,1,1,0,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, receptionist admin assistant,Y
California,3,los angeles,3,1,0,admin, B,1,0,0,0,0,0,1,1,0,1,1,1,0, receptionist admin assistant,OBE
California,1,los angeles,3,1,0,admin, C,1,0,0,0,0,0,1,0,1,1,1,1,0, admin assistant front office receptionist,OH
California,3,los angeles,3,1,0,admin, B,1,0,0,0,0,0,1,1,0,1,1,1,0, admin assistant front office receptionist,OBE
California,2,los angeles,1,1,0,admin, A,0,1,0,0,0,0,1,1,1,1,0,1,0, admin assistant front office receptionist,Y
North Carolina,2,charlotte,2,1,0,sales, A,1,1,0,1,0,0,0,0,0,1,1,1,1,assistant manager apricot lane,MB
North Carolina,1,charlotte,3,1,0,sales, C,1,1,0,0,0,0,0,0,1,1,1,1,1,assistant manager apricot lane,OBL
North Carolina,3,charlotte,1,1,0,sales, B,0,1,0,1,0,0,0,0,1,1,1,1,1,assistant manager apricot lane,Y
Michigan,3,birmingham,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,1,executive assistant,Y
Michigan,1,birmingham,2,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,1,executive assistant,MB
Michigan,2,birmingham,3,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,1,executive assistant,OBL
Michigan,3,birmingham,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,assistant,Y
Michigan,1,birmingham,2,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,assistant,MB
Michigan,2,birmingham,3,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,assistant,OBL
Florida,2,sarasota,2,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,1, office clerk cashier,MH
Florida,1,sarasota,1,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,1, office clerk cashier,Y
Florida,3,sarasota,2,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0, office clerk cashier,MB
Massachusetts,1,boston,1,1,1,admin, B,0,1,0,0,0,0,1,1,1,1,0,1,0,office help,Y
Massachusetts,2,boston,2,1,1,admin, A,1,1,0,0,0,0,0,1,1,0,1,1,0,office help,MB
Massachusetts,3,boston,2,1,1,admin, C,1,0,0,0,0,0,1,1,0,1,1,1,0,office help,ML
New York,3,new york,3,1,0,sales, A,0,1,0,1,0,0,0,1,1,1,0,1,0,gourmet seafood counter seeking p t & f t individuals,OH
New York,2,new york,3,1,0,sales, B,1,1,0,0,0,0,0,1,0,1,1,1,0,gourmet seafood counter seeking p t & f t individuals,OBL
New York,1,new york,1,1,0,sales, C,0,1,0,1,0,0,0,1,0,1,1,1,0,gourmet seafood counter seeking p t & f t individuals,Y
Florida,1,sarasota,2,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,1, administrative assistant needed,ML
Florida,3,sarasota,1,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,1, administrative assistant needed,Y
Florida,2,sarasota,2,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0, administrative assistant needed,MH
Michigan,2,birmingham,3,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,junior collection clerk,OBL
Michigan,1,birmingham,2,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,1,junior collection clerk,MB
Michigan,3,birmingham,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,1,junior collection clerk,Y
Texas,2,houston,3,1,0,admin, C,1,1,0,0,0,0,1,0,1,0,1,1,0, office services,OBL
Texas,3,houston,3,1,0,admin, B,0,1,0,0,0,0,0,1,1,1,1,1,0, office services,OL
Texas,1,houston,1,1,0,admin, A,1,1,0,0,0,0,1,1,0,1,0,1,0, office services,Y
Florida,1,miami,2,0,1,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,0,la martina aventura is hiring,MH
Florida,3,miami,1,0,1,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0,la martina aventura is hiring,Y
Florida,2,miami,2,0,1,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0,la martina aventura is hiring,MB
Texas,1,houston,1,1,0,admin, A,1,1,0,0,0,0,1,1,0,1,0,1,1,office assistant,Y
Texas,2,houston,3,1,0,admin, C,1,1,0,0,0,0,1,0,1,0,1,1,1,office assistant,OBL
Texas,3,houston,3,1,0,admin, B,0,1,0,0,0,0,0,1,1,1,1,1,1,office assistant,OL
Massachusetts,3,boston,2,1,1,admin, C,1,0,0,0,0,0,1,1,0,1,1,1,1,administrative enrollment assistant,ML
Massachusetts,2,boston,2,1,1,admin, A,1,1,0,0,0,0,0,1,1,0,1,1,1,administrative enrollment assistant,MB
Massachusetts,1,boston,1,1,1,admin, B,0,1,0,0,0,0,1,1,1,1,0,1,1,administrative enrollment assistant,Y
Michigan,2,birmingham,3,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,1,front desk receptionist,OBL
Michigan,3,birmingham,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,1,front desk receptionist,Y
Michigan,1,birmingham,2,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,1,front desk receptionist,MB
Michigan,3,birmingham,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,1,front desk worker,Y
Michigan,2,birmingham,3,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,1,front desk worker,OBL
Michigan,1,birmingham,2,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,1,front desk worker,MB
Michigan,2,birmingham,3,1,0,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,1,logistics broker,OBL
Michigan,3,birmingham,1,1,0,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,logistics broker,Y
Michigan,1,birmingham,3,1,0,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,logistics broker,OH
North Carolina,1,charlotte,3,1,0,sales, C,1,1,0,0,0,0,0,0,1,1,1,1,0,museum gift shop sales associate,OBL
North Carolina,3,charlotte,1,1,0,sales, B,0,1,0,1,0,0,0,0,1,1,1,1,1,museum gift shop sales associate,Y
North Carolina,2,charlotte,2,1,0,sales, A,1,1,0,1,0,0,0,0,0,1,1,1,1,museum gift shop sales associate,MB
Arizona,3,phoenix,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,f t admin recep,Y
Arizona,1,phoenix,3,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,f t admin recep,OH
Arizona,2,phoenix,2,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,f t admin recep,MB
Florida,1,miami,2,0,1,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,0, the ups store retail customer service part time,MH
Florida,2,miami,2,0,1,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0, the ups store retail customer service part time,MB
Florida,3,miami,1,0,1,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0, the ups store retail customer service part time,Y
Florida,2,miami,3,0,1,security, C,1,1,0,0,0,0,0,1,1,0,1,1,1,vehicle booter needed,OBL
Florida,1,miami,1,0,1,security, B,1,1,0,0,1,0,0,0,1,1,0,1,1,vehicle booter needed,Y
Florida,3,miami,2,0,1,security, A,1,0,0,0,1,0,0,1,1,1,0,1,0,vehicle booter needed,MB
Arizona,2,phoenix,2,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,front office assistant,MB
Arizona,3,phoenix,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,1,front office assistant,Y
Arizona,1,phoenix,3,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,front office assistant,OH
Arizona,3,phoenix,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,part time used car lot office asst wanted,Y
Arizona,1,phoenix,3,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,part time used car lot office asst wanted,OH
Arizona,2,phoenix,2,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,part time used car lot office asst wanted,MB
Utah,3,salt lake city,1,0,0,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,0, fashion sales associate,Y
Utah,1,salt lake city,2,0,0,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0, fashion sales associate,MB
Utah,2,salt lake city,3,0,0,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0, fashion sales associate,OBE
New York,2,new york,3,1,0,sales, B,1,1,0,0,0,0,0,1,0,1,1,1,0,love pets? assistant sales manager pet health business,OBL
New York,3,new york,3,1,0,sales, A,0,1,0,1,0,0,0,1,1,1,0,1,0,love pets? assistant sales manager pet health business,OH
New York,1,new york,1,1,0,sales, C,0,1,0,1,0,0,0,1,0,1,1,1,0,love pets? assistant sales manager pet health business,Y
Arizona,2,phoenix,2,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,administrative assistant,MB
Arizona,3,phoenix,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,administrative assistant,Y
Arizona,1,phoenix,3,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,administrative assistant,OH
North Carolina,2,charlotte,2,1,0,sales, A,1,1,0,1,0,0,0,0,0,1,1,1,0,retail sales team leader immediately hiring,MB
North Carolina,1,charlotte,3,1,0,sales, C,1,1,0,0,0,0,0,0,1,1,1,1,0,retail sales team leader immediately hiring,OBL
North Carolina,3,charlotte,1,1,0,sales, B,0,1,0,1,0,0,0,0,1,1,1,1,0,retail sales team leader immediately hiring,Y
Arizona,2,phoenix,2,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,admin legal assistant,MB
Arizona,1,phoenix,3,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,admin legal assistant,OH
Arizona,3,phoenix,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,admin legal assistant,Y
Florida,1,sarasota,3,1,0,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0, c store clerk needed,OL
Florida,2,sarasota,2,1,0,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,0, c store clerk needed,MB
Florida,3,sarasota,1,1,0,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,1,c store clerk needed,Y
Utah,1,salt lake city,3,0,0,sales, C,1,1,0,1,0,0,0,0,0,1,1,1,1, canyons is now hiring for our retail store operations,OBL
Utah,3,salt lake city,3,0,0,sales, B,1,1,0,1,0,0,0,1,1,0,0,1,1, canyons is now hiring for our retail store operations,OH
Utah,2,salt lake city,1,0,0,sales, A,1,1,0,1,0,0,0,0,0,1,1,1,1, canyons is now hiring for our retail store operations,Y
Florida,2,miami,2,0,1,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,0, store associate,MB
Florida,3,miami,1,0,1,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0, store associate,Y
Florida,1,miami,2,0,1,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,1,store associate,MH
Arizona,3,phoenix,1,1,1,admin, B,0,0,0,0,0,0,0,0,0,0,0,0,0,receptionist administrative assistant,Y
Arizona,1,phoenix,3,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,receptionist administrative assistant,OH
Arizona,2,phoenix,2,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,receptionist administrative assistant,MB
North Carolina,2,charlotte,2,1,0,sales, A,1,1,0,1,0,0,0,0,0,1,1,1,0,front of house,MB
North Carolina,1,charlotte,3,1,0,sales, C,1,1,0,0,0,0,0,0,1,1,1,1,1,front of house,OBL
North Carolina,3,charlotte,1,1,0,sales, B,0,1,0,1,0,0,0,0,1,1,1,1,0,front of house,Y
Massachusetts,2,boston,2,1,1,admin, A,1,1,0,0,0,0,0,1,1,0,1,1,0,personal business assistant wanted real estate,MB
Massachusetts,3,boston,2,1,1,admin, C,1,0,0,0,0,0,1,1,0,1,1,1,0,personal business assistant wanted real estate,ML
Massachusetts,1,boston,1,1,1,admin, B,0,1,0,0,0,0,1,1,1,1,0,1,0,personal business assistant wanted real estate,Y
Texas,2,houston,3,1,0,admin, C,1,1,0,0,0,0,1,0,1,0,1,1,0,office assistant,OBL
Texas,1,houston,1,1,0,admin, A,1,1,0,0,0,0,1,1,0,1,0,1,1,office assistant,Y
Texas,3,houston,3,1,0,admin, B,0,1,0,0,0,0,0,1,1,1,1,1,0,office assistant,OL
Utah,2,salt lake city,3,0,0,sales, C,0,0,0,0,0,0,0,0,0,0,0,0,0, wireless sales associate hourly commissions,OBE
Utah,1,salt lake city,2,0,0,sales, A,0,0,0,0,0,0,0,0,0,0,0,0,1,wireless sales associate hourly commissions,MB
Utah,3,salt lake city,1,0,0,sales, B,0,0,0,0,0,0,0,0,0,0,0,0,1,wireless sales associate hourly commissions,Y
Arizona,2,phoenix,2,1,1,admin, C,0,0,0,0,0,0,0,0,0,0,0,0,0,sparkling personality front office admin,MB
Arizona,1,phoenix,3,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,sparkling personality front office admin,OH
Arizona,1,phoenix,3,1,1,admin, A,0,0,0,0,0,0,0,0,0,0,0,0,0,sparkling personality front office admin,OH
Texas,2,houston,3,1,0,admin, C,1,1,0,0,0,0,1,0,1,0,1,1,0,administrative assistant,OBL
Texas,1,houston,1,1,0,admin, A,1,1,0,0,0,0,1,1,0,1,0,1,1,administrative assistant,Y
Texas,3,houston,3,1,0,admin, B,0,1,0,0,0,0,0,1,1,1,1,1,0,administrative assistant,OL
Texas,1,houston,1,1,0,admin, A,1,1,0,0,0,0,1,1,0,1,0,1,0,receptionist secretary assistant far west katy,Y
Texas,2,houston,3,1,0,admin, C,1,1,0,0,0,0,1,0,1,0,1,1,0,receptionist secretary assistant far west katy,OBL
Texas,3,houston,3,1,0,admin, B,0,1,0,0,0,0,0,1,1,1,1,1,0,receptionist secretary assistant far west katy,OL
